,english,yoruba
106,"Alamu went back into the house with a disguised countenance, he picked up a magazine and started leafing through it while waiting for a knock on the door, let Labake come in, let her gaze and gaze, she would never make out anything.","Àlàmú ṣojú fúrúpadà wọ inú ilé, ó mú magasíìnì ó sì bẹ̀rẹ̀ si í ṣí i láwẹ́láwẹ́ bí ó ṣe ń dúró de ilẹ̀kùn kíkàn, kí Làbáké wọlé, kí ó wò wò, kò lèè rí nǹkankan mújáde."
107,"With Alamu’s head bent over the magazine, those red eyeballs of his would be concealed; those lines of depression and torture across his contenance would never be revealed.","Bí Àlàmú  ṣe doríkọlẹ̀ kọjú mọ́ magasíìnì, ojú rẹ̀ pípọ́n kò níí hàn; àmì ìrẹ̀wẹ̀sì àti ìjìyà kò níí farahàn."
108,One thing he would avoid was lapsing into that strange loud laugh.,Ohun kan tí ó yẹra fún ni ẹ̀rín aláriwo abàmì rẹ̀.
109,"It might raise Labeke’s suspicion, he would try to be as natural as possible, he would give Labake the normal welcome greetings – but still with his head bent over the magazine in pretence of absolute concentration.","Ó lè mú Làbáké fura, á gbìyànjú láti ṣe bí ó ti yẹ, yóò kí Làbákẹ̀ bí ó ti yẹ - ṣùgbọ́n kò ní í gbé orí sókè kúrò lára ìwé àtìgbàdégbà tí ó ń kà."
110,"Labake entered the house at last, and immediately went into the kitchen to start the business of cooking, she seemed to be in some hurry and had no time for the drooping figure at the corner of the sitting room.","Nígbẹ̀yìn gbẹ́yín, Làbákẹ́ wọlé ó sì wọ inú ilé ìdáná lẹ́sẹ̀kẹsẹ̀ láti bẹ̀rẹ̀ iná dídá, ó jọ wí pé ó ń kánjú, kò sì ráyè ẹni tó kájo sí kọ̀rọ̀ yàrá ìgbafẹ́."
111,"Obviously, she did not want the supper to be late since they did not have a good meal for lunch in the afternoon.","Ó hàn gedengbe pé, kò fẹ́ kí oúnjẹ alẹ́ pẹ́ nítorí pé wọn kò je oúnjẹ gidi kan lọ́sàn-án."
112,"Very soon, Alamu heard her shouting instructions to Zenabu.","Láìpẹ́, Àlàmú  ń gbọ́ igbe àṣẹ tí ó ń pa fún Sènábù."
113,"The loud clang of cups and spoons, and the resonant, metallic sound of the  aluminium plates reached his ears also- and he heaved a sigh of relief.",Ariwo ṣíbí àti ife pẹ̀lú abọ́ ayọ́ alumí ń dé etí rẹ̀ náà - ó túra ká.
114,What meal was Labake going to prepare for the evening? A meal that would fit the mood of time no doubt.,Oúnjẹ wo ni Làbákẹ́ máa sè fún alẹ́? Oúnjẹ tó bá àsìkò náà mu ni láìsí àní-àní.
115,"Meal of a hard time. Perhaps eko with vegetables and the cheap frozen fish… Or it could be ordinary boiled plantain sprinkled with salt, pepper and red palm-oil…","Oúnjẹ ìgbà ọwọ́n. Bóyá ẹ̀kọ pẹ̀lú ẹ̀fọ́ àti ẹja òkú-èkó pọ́ọ́kú tútù... tàbí kí ó jẹ́ ọ̀gẹ̀dẹ̀ bíbọ̀ tí wọ́n wọ́n iyọ̀, ata àti epo sí."
116,"Well.. No complaint. Just something, anything – to keep body and soul together.","Kò sí àwáwí, ká ṣá ti rí nǹkan láti so ọkàn àti ara pọ̀."
117,With the hope that all would be well before Labake would be completely fed up with the situation at home and start noticing the change in the order of things.,"Pẹ̀lú ìrètí pé ohun gbogbo á dára kí ó tó bẹ̀rẹ̀ si í sú Làbákẹ́, kó sì tó bẹ̀rẹ̀ si í ṣàkíyèsí àyípadà gbogbo nǹkan."
118,"The task before Alamu, therefore, was that of finding a quick solution.",Iṣẹ́ tó wà níwájú Àlàmú  báyìí ni wíwá ojútùú kíákíá sí ìṣòro wọn.
119,"All through the night, he kept awake – ruminating, these were serious problems.","Ní gbogbo òru, oorun kò kun ojú rẹ̀ –ó ń ṣe àṣàrò, àwọn ìṣòro yìí le gan-an."
120,Especially that latest one… It would be good if he could solve the problem quickly.,Pàápàá jùlọ èyí tó kẹ́yìn... yóò sì dára tí ó bá lè yanjú ìṣòro náà  ní kíá.
121,After solving it he would proudly call his wife and announce to her.,"Lẹ́yìn wíwá ojútùú síi, á wá pe ìyàwó rẹ̀ jókòó pẹ̀lú ìgbéraga láti kéde sí i."
122,"‘Sit down here and listen to me Labake, you didn’t know, but there had been problems,  I kept the problems away because I know your nature very well.","“Jókòó síbí kí o tẹ́tí sí mi Làbákẹ́, ìṣòro ti ń wà ṣùgbọ́n o ò mọ̀, mo fi ọ̀rọ̀náà  pamọ́ fún ọ nítorí pé mo mọ irú ènìyàn tí o jẹ́."
123,"You’ll cry, cry and cry… Feel badly depressed, so I kept it away, but don’t worry Labake, the problem has been solved…","Wà á sunkún sunkún sunkún, inú rẹ kò ní ídùn, ìrẹ̀wẹ̀sì yóò sì dé bá ọ, ìdí nìyí ti mo fi kó wọn pamọ́ fún ọ, ṣùgbọ́n Làbákẹ́, má bẹ̀rù, ìṣòro náà  ti kásẹ̀ ńlẹ̀."
124,Praise God!’,Yin Olúwa lógo!
125,"Meanwhile, he would continue to play the man.",Yóò sì tẹ̀síwájú láti máa ṣe bí ọkùnrin.
126,"Nevermore would he wear his sorrow and muse, so now, Alamu shrugged, parted his lips and opened wide his mouth… Then –","Kò sì ní gbé ìbànújẹ́ tàbí  àṣàrò rẹ̀ sójú. Nísinsìnyí, Àlàmú gún èjìká rẹ̀, ó ya ẹnu rẹ̀ gbàgà………lẹ́yìn náà -"
127,"‘Ha ha ha ha – hum hum – Ha ha ha ha… Yea – ha ha ha ha. Yes, yes – hum hum – ha ha ha ha!’","Ha ha ha ha……hun hun……ha ha ha ha……….Bẹ́ẹ̀ ni…………ha ha ha ha, bẹ́ẹ̀ni, bẹ́ẹ̀ ni……hun hun……..ha ha ha ha!"
128,"That uproarious laughter again! He laughed it loud and long… And its noise could have woken Labake up in her own room, had she not been fast asleep.","Ẹ̀rín aláruwo yẹn tún ni! Ó rẹ́rìn-ín náà gùn. Ariwo rẹ̀ ò bá ti jí Làbákẹ́ dìde nínú yàrá rẹ̀, bí kò bá ṣe pé óti sùn fọnfọn."
129,How practicable was it going to be. keeping Labake out of the whole situation?,"Báwo ni yóò ṣe ṣe é ṣe, láti máa fi gbogbo ọ̀rọ̀ yìí pamọ́ fún Làbákẹ́?"
130,For how long was he going to contain the situation all alone?,Ìgbà wo ni yóò ṣe gbogbo èyí dà?
131,These were the questions Alamu asked himself again and again.,Èyí ni àwọn ìbéèrè tí Àlàmú ń bí ara rẹ̀ ní àbítúnbí.
132,"And the answer that came each time was ‘not practicable’… ‘not possible’… Were they not husband and wife, living under the same roof, sharing the same flat?",Àwọn ìdáhùn tó ń tẹ̀lé e ni…….”kò ṣe é ṣe”……..“kò ṣe é ṣe”…………ṣé kì í ṣe ọkọ àti ìyàwó tí ó ń gbé abẹ́ òrùlé kan náà̀ ni wọ́n?
133,"The more he struggled to hide, the more he revealed himself.","Bí ó ṣe ń tiraka láti fi pamọ́ tó, bẹ́ẹ̀ náà ni ó ń fi ara rẹ̀ hàn tó."
134,Still he continued to try. No sin in trying really.,"Síbẹ̀ síbẹ̀, ó tẹ̀síwájú láti gbìyànjú, kò sí ẹ̀ṣẹ̀ nínú ìgbìyànjú rárá."
135,"Inside his room, he would bury his head under the pillow and talk in whispers to himself.","Nínú yàrá rẹ̀, yóò ti orí ara rẹ̀ bọ abẹ́ ìrọ̀rí rẹ̀, á sì máa sọ̀rọ̀ kẹ́lẹ́kẹ́lẹ́ sí ara rẹ̀."
136,"He would cover his mouth with his handkerchief and reduce his irresistible laughter to a ‘whooping cough’,at the sudden realization that Labake was around!","Áwá bo ẹnu rẹ̀ pẹ̀lú aṣọ ìnujú, á wá sọ ẹ̀rín àsàsàmò sì rẹ̀ di ikó nígbà tó bá déédé mọ̀ pé Làbákẹ́ ti wà nítòsí!"
137,It was all like the story of the proverbial man who decided to bury himself alive to hide away from people. The mythological man tried it…,Ó ti wá dàbíi ìtàndòwe nípa Ọkùnrin kan tó pinnu láti sin ara rẹ̀ láàyè láti farapamọ́ fún àwọn ènìyàn. Ọkùnrin kan gbìyànjú ẹ̀ wò nínú ìtàn!
138,"And at the end of the exercise, they found out one of his hands was outside the grave, he discovered and pulled out of his grave!","Ní òpin gbogbo rẹ̀, óṣà kíyèsí pé ọwọ́ rẹ̀ kán wà ní ìta, wọ́n ríi, wọ́n sì wọ́ ọ kúrò nínú sàréè rẹ̀."
139,"Against Alamu’s wish, he found he was putting Labake in the full picture of things – directly or indirectly.","Tako ìfé-inú Àlàmú, ó rí i pé òun ti ń fi àwòrán nǹkan hàn Làbákẹ́ lọ́nà tààrà àti ẹ̀bùrú."
140,"Everything gave him away – his general behavior towards Labake, his daily conversation with her.","Gbogbo re ló ń fi íhàn - gbogbo Ìhùwàsí rẹ̀ sí Làbákẹ́, gbogbo ìbára-ẹni-sọ̀rọ̀ ojoojúmọ́ wọ̣n."
141,‘Did you not see the landlord yesterday Alamu?’,"“Àlàmú, ṣé o rí onílé wa lanáà ?”"
142,‘Landlord? Where Labake?’,"“Onílé?, níbo Làbákẹ́”"
143,"‘Stop teasing Alamu. All along, I knew you saw him.You were mere dodging.","“Yé é mú mi ṣeré Àlàmú. Bí ó ṣe ń lọ, mo mọ̀ pé o rí i. O kàn ń sá pamọ́ ni."
144,Your legs showed behind the toilet door where you were hiding.,Ẹsẹ̀ rẹ ń hàn lábẹ́ ilẹ̀kùn ilé-ìtọ̀ níbití o ti ń sá pamọ́.
145,But lucky you. ‘The landlord did not look down’,"Ṣùgbọ́n Ọlọ́run yọ ẹ́, onílé kò wolẹ̀."
146,He fixed his gaze up on the ceiling. ‘Didn’t you say you paid him all his money?’,Ó tẹjú mọ́ òkè àjà. ṣe bí o ní o ti san gbogbo owó rẹ̀fún un?
147,‘Well… yea… yea’,"“Ẹẹẹẹẹnnnn…..Bẹ́ẹ̀ , Bẹ́ẹ̀ ni”"
148,‘Well yea yea? Why was the man looking so displeased and so angry?,"“Ẹẹẹẹẹnnnn…..Bẹ́ẹ̀ , Bẹ́ẹ̀ ni? Kílódé tí ojú Ọkùnrin náà ṣe le koko tí ó sì ń tọ́ka àìnínú dídùn sí wa?”"
149,He said you should come and see him immediately. I forgot to mention that to you.’,“Ó ní kí o wá rí òun lẹ́sẹ̀kẹsẹ̀. Mo gbàgbé láti sọfún ẹ”
150,"‘Hum, hum, Immediately? Hum, hum. I see.’","“Hùn, hùn ún, lẹ́sẹ̀kẹsẹ̀? Hùn hùn, mo rí i bẹ́ẹ̀.”"
151,Alamu’s heart missed a beat.,Àyà Àlàmú já. 
152,But he quickly readjusted – laughing it over – playing the man!,ṣùgbọ́n ó tètètúnraṣe – ó rín ẹ̀rín sí i – ó ń fi Ọkùnrinn náà  ṣeré. 
153,"‘How did you pay him, Alamu? By cash?’","“Báwo ni o ṣe sanwófún un, ṣé kìṣì?” "
154,‘Yes – yea – ah – ah!’,“Bẹ́ẹ̀ ni…..Bẹ́ẹ̀ ni…..ah  ah” 
155,"‘Yes, yea-ah-ah? Which one now?’",“Bẹ́ẹ̀ ni…ah? Èwo níbẹ̀?”
156,Alamu laughed again.,Àlàmú túnrẹ́rìn-ín.
157,"Labake fished out from her small handbag a piece of paper, and handed it over to her husband.","Làbákẹ́ yọ ìwé pélébé kan jad́e nínú báàgì ìfàlọ́wọ́ rẹ̀, ó sì mú un fún ọkọ rẹ̀."
158,‘See this. The cheque you issued to me for the house-keeping allowance’.,“Wo èyí. Sọ̀wédowó tí o fún mi fún owó ìtọ́jú ilé.”
159,‘Why give me Labake? Present it to… to.. to the bank.’,"“Kílódé tí ò ń mú un fún mi  Làbákẹ́, mú un lọ……..lọ sí ilé ifowópamọ́sí.”"
160,‘It has been presented… But now returned. It bounced.’,“Mo ti mú un lọ... ṣùgbọ́n ó ta padà. Kò sówó níbẹ̀”
161,"‘Bounced?’ Alamu asked slowly. He took the cheque from Labake muttering, ‘I’ll see what else can be done’.","“Ta padà kẹ̀?”,  Àlàmú fi sùúrù béèrè. Ó gba sọ̀wédowó náà lọ́wọ́ rẹ̀, ó ń kálòlò……..“mà á wá…….wánǹkan ṣe sí i. "
162,Alamu’s landlord’s cheque had bounced three times!,Sọ̀wédowó tí Àlàmú fún onílé ti ta padà lẹ́èmẹ́ta!
163,Labake did not know. He did not tell her. He continued with his laughter.,Làbákẹ́ kò mọ̀. Kò sọfún un. Ó tẹ̀síwájú pẹ̀lú ẹ̀rín rẹ̀.
164,"During his course of his conversation with Labake, Alamu had laughed nervously more than five times.","Láàárín ìbára-ẹni-sọ̀rọ̀ rẹ̀ pẹ̀lú Làbákẹ́,  Àlàmú ti rín ẹ̀rín àjèjì rẹ̀ ju ìgbà márùn-ún lọ."
165,And he’d noticed how Labake looked uncomfortable at him.,Ó sì ti ń ṣàkíyèsí bí Làbákẹ́ ṣe ń wò ó pẹ̀lú àìbalẹ̀ ọkàn.
166,"For how long, really, was he going to succeed in Keeping Labake out of the whole situation?","Lóòótọ́, títí ìgbà wo ni yóò fi nǹkan pamọ́ fún Làbákẹ́ dà?"
167,"The answer came, once more with a note of finality: not for a month more brother!... not even for a week more!...","Èsì dé, lẹ́ẹ̀kan síi lọ́gán “Kì í ṣe fún oṣù kan mọ́ brọ̀dá!........kì í ṣe fún ọ̀sẹ̀ kan pàápàá!...”."
168,"There is a thing – an irresistible force – urging him on. Impelling him to loose control over his own action, and pushing him headlong into desperation. Inevitably.","Ohun kan wà tí ó ń tìí, kò jẹ́ kí ó ká páìṣe rẹ̀, ó ń sọ ọ́ di ọ̀dájú láìsí àní-àní."
169,"That was why, a few days later, Alamu found himself breaking new ground…","Ìdí nìyí tó jẹ́ pé lẹ́yìn ọjọ́ mélòó kan, Àlàmú rí ara rẹ̀ tó ń dá àrà túntún..."
