English	Yoruba
Tajik Authorities Unjustly Sentence 68-Year-Old Brother Shamil Khakimov to Seven and a Half Years in Prison	Àwọn Aláṣẹ Ìlú Tajik Ju Arákùnrin Shamil Khakimov, Ẹni Ọdún Méjìdínláàádọ́rin (68) Sẹ́wọ̀n Ọdún Méje Àtààbọ̀ Lọ́nà Tí Kò Tọ́
The New World Translation of the Christian Greek Scriptures Released in Laotian	A Mú Ìwé Mímọ́ Kristian Lédè Griki ní Ìtumọ̀ Ayé Titun Jáde Lédè Laotian
Turkmen Court Sentences Brother Dovletov to Three Years in Prison for Conscientious Objection	Ilé Ẹjọ́ Orílẹ̀-Èdè Turkmenistan Fi Arákùnrin Dovletov Sẹ́wọ̀n Ọdún Mẹ́ta Nítorí Ẹ̀rí Ọkàn Rẹ̀ Kò Jẹ́ Kó Ṣiṣẹ́ Ológun
The Memorial of Christ’s Death Commemorated Publicly Throughout Uzbekistan	Ọ̀pọ̀ Èèyàn Wá Sáwọn Ibi Tá A Ti Ṣe Ìrántí Ikú Kristi Káàkiri Orílẹ̀-Èdè Uzbekistan
Uzbekistan High Courts Uphold Jehovah’s Witnesses’ Right to Possess Bible Literature	Àwọn Ilé Ẹjọ́ Gíga ní Uzbekistan Dájọ́ Pé Àwọn Ẹlẹ́rìí Jèhófà Lẹ́tọ̀ọ́ Láti Ní Àwọn Ìwé Tó Dá Lórí Bíbélì
Melbourne, Australia—2019 “Love Never Fails”! International Convention	Àpéjọ Àgbáyé “Ìfẹ́ Kì Í Yẹ̀ Láé” ti Ọdún 2019 Tí A Ṣe Ní Melbourne, Lórílẹ̀-Èdè Ọsirélíà
Devastating Floods Inundate Queensland, Australia	Òjò Àrọ̀ọ̀rọ̀dá Mú Kí Àgbàrá Ya Bo Ìlú Queensland ní Ọsirélíà
Bushfires Ravage Australia	Iná Jó Ọ̀pọ̀ Ibi ní Ọsirélíà
Tropical Cyclone Harold Pummels Islands of Vanuatu and Fiji	Ìjì Líle Harold Ba Ọ̀pọ̀ Nǹkan Jẹ́ Láwọn Erékùṣù Vanuatu àti Fíjì
Public Witnessing Increases in Israel as Thousands of Tourists Stream to Tel Aviv	A Túbọ̀ Ń Wàásù Níbi Térò Pọ̀ sí Lórilè-Èdè Israel Bí Ẹgḅẹẹgbẹ̀rún Èèyàn Ṣe Ń Ṣèbẹ̀wò Sílùú Tel Aviv
Armenia Unjustly Convicted 22 Brothers for Conscientious Objection, ECHR Rules	Ilé Ẹjọ́ Ẹ̀tọ́ Ọmọnìyàn ti Ilẹ̀ Yúróòpù Dá Orílẹ̀-èdè Armenia Lẹ́bi Ẹjọ́ Tí Wọ́n Dá Fáwọn Arákùnrin Méjìlélógún (22) Tí Ẹ̀rí Ọkàn Wọn Kò Jẹ́ Kí Wọ́n Ṣiṣẹ́ Ológun
Azerbaijan Convicts One of Our Brothers for Refusing to Participate in Military Service	Ilé Ẹjọ́ ní Azerbaijan Dá Ọ̀kan Lára Àwọn Arákùnrin Wa Lẹ́bi Torí Pé Ó Kọ̀ Láti Wọṣẹ́ Ológun
Jehovah’s Witnesses Recognized as a Religious Association in Baku, Azerbaijan	Àwọn Ẹlẹ́rìí Jèhófà Ti Forúkọ Ẹ̀sìn Wọn Sílẹ̀ Lábẹ́ Òfin Nílùú Baku, ní Azerbaijan
Azerbaijan Holds Historic Regional Convention	Àpéjọ Agbègbè Mánigbàgbé Wáyé Ní Azerbaijan
Conscientious Objector in Azerbaijan to Appeal to Supreme Court	Ẹni Tí Ẹ̀rí Ọkàn Ò Jẹ́ Kó Ṣiṣẹ́ Ológun ní Azerbaijan Máa Pe Ẹjọ́ Kòtẹ́milọ́rùn sí Ilé Ẹjọ́ Gíga Jù Lọ
Supreme Court Victories Protect Religious Freedom for Jehovah’s Witnesses in Bulgaria	Àwọn Ẹjọ́ Tá A Jàre Nílé Ẹjọ́ Gíga Jù Lọ Dáàbò Bo Ẹ̀tọ́ Táwọn Ẹlẹ́rìí Jèhófà Ní Láti Ṣe Ẹ̀sìn Wọn ní Bọ̀géríà
Jehovah’s Witnesses Release Revised New World Translation in Czech and Slovak	Àwa Ẹlẹ́rìí Jèhófà Mú Bíbélì Ìtumọ̀ Ayé Tuntun Tá A Tún Ṣe Jáde Lédè Czech àti Slovak
Theocratic Milestone: Release of the Christian Greek Scriptures in Icelandic	Ìṣẹ̀lẹ̀ Mánigbàgbé Nínú Ìtàn Àwa Ẹlẹ́rìí Jèhófà: A Mú Ìwé Mímọ́ Kristian Lédè Griki Jáde Ní Èdè Icelandic
Jehovah’s Witnesses Open New Bible Museum in Denmark	Àwọn Ẹlẹ́rìí Jèhófà Ṣí Ibi Tuntun Tí Wọ́n Kó Onírúurú Bíbélì Sí Lórílẹ̀-Èdè Denmark
Copenhagen, Denmark—2019 “Love Never Fails”! International Convention	Àpéjọ Àgbáyé “Ìfẹ́ Kì Í Yẹ̀ Láé”! Tá A Ṣe ní 2019—Copenhagen, Denmark
Jehovah’s Witnesses Offer Comfort After Attack in Turku, Finland	Àwọn Ẹlẹ́rìí Jèhófà Tu Àwọn Èèyàn Nínú lẹ́yìn Ìpànìyàn tó wáyé nílùú Turku, lórílẹ̀-èdè Finland
First Special Convention Held in Tbilisi, Georgia	Àkànṣe Àpéjọ Àkọ́kọ́ Tó Wáyé Nílùú Tbilisi, ní Jọ́jíà
Exhibition in Kassel, Germany, Marks 70th Anniversary of Landmark Witness Convention	A Ṣe Ètò Ìpàtẹ Kan Nílùú Kassel, Lórílẹ̀-èdè Jámánì Láti Ṣayẹyẹ Àádọ́rin Ọdún Àpéjọ Mánigbàgbé Kan Tó Wáyé Níbẹ̀
Berlin, Germany—2019 “Love Never Fails”! International Convention	Àpéjọ Àgbáyé “Ìfẹ́ Kì Í Yẹ̀ Láé”! Tá A Ṣe ní 2019​—Berlin, Jámánì
Anonymous No More: Max Eckert Commemorated at Dachau Concentration Camp Memorial Site	Kì Í Ṣẹni Táwọn Èèyàn Ò Mọ̀ Mọ́: Wọ́n Ṣèrántí Max Eckert ní Ibi Ìrántí Tó Wà ní Àgọ́ Ìṣẹ́niníṣẹ̀ẹ́ Ìlú Dachau
Memorial Site in Germany Organizes Traveling Exhibition Recognizing Persecution of Jehovah’s Witnesses	Ojúkò Àgọ́ Ìṣẹ́niníṣẹ̀ẹ́ Kan Ṣàfihàn Bí Wọ́n Ṣe Pọ́n Àwọn Ẹlẹ́rìí Jèhófà Lójú ní Jámánì
Munich Exhibit Spotlights Nazi Persecution of Jehovah’s Witnesses	Ìlú Munich Ṣàfihàn Bí Ìjọba Násì Ṣe Pọ́n Àwọn Ẹlẹ́rìí Jèhófà Lójú
Remembering a Half-Century Battle for the Freedom to Preach	Ìtàn Mánigbàgbé: A fi Odindi Àádọ́ta Ọdún Jà fún Ẹ̀tọ́ Tá A Ní Láti Wàásù
Wildfires in Greece	Iná Sọ Nínú Igbó Nílẹ̀ Gíríìsì
Athens, Greece—2019 “Love Never Fails”! International Convention	Àpéjọ Àgbáyé “Ìfẹ́ Kì Í Yẹ̀ Láé”! Tá A Ṣe ní 2019—Athens ní Gíríìsì
Doctors at Two Major Medical Conferences in Italy Show Interest in Transfusion-Alternative Strategies	Ọ̀pọ̀ Dókítà Nífẹ̀ẹ́ sí Títọ́jú Aláìsàn Láìlo Ẹ̀jẹ̀ Níbi Àpérò Pàtàkì Méjì Táwọn Onímọ̀ Ìṣègùn Ṣe Lórílẹ̀-Èdè Ítálì
Court in Sicily Reaffirms Patient Autonomy for Jehovah’s Witnesses	Ilé Ẹjọ́ Kan Nílùú Sicily Túbọ̀ Fìdí Ẹ̀ Múlẹ̀ Pé Àwọn Ẹlẹ́rìí Jèhófà Lẹ́tọ̀ọ́ Láti Pinnu Irú Ìtọ́jú Tí Wọ́n Fẹ́ Nílé Ìwòsàn
Earthquake Hits Italian Island	Ìmìtìtì Ilẹ̀ Ṣẹlẹ̀ ní Erékùṣù Kan Lórílẹ̀-Èdè Ítálì
Italian Supreme Court Upholds the Health-Care Rights of Jehovah’s Witnesses	Ilé Ẹjọ́ Gíga Jù Lọ ní Ítálì Fọwọ́ Sí I Pé Àwọn Ẹlẹ́rìí Jèhófà Lẹ́tọ̀ọ́ Láti Yan Ìtọ́jú Ìṣègùn Tó Wù Wọ́n
Plaque Unveiled in Italy Memorializing Jehovah’s Witnesses Persecuted by Nazis and Fascists	Lórílẹ̀-Èdè Ítálì, Wọ́n Ṣí Aṣọ Lójú Àmì Tó Ń Ránni Létí Àwọn Ẹlẹ́rìí Jèhófà tí Ẹgbẹ́ Òṣèlú Násì àti Ìjọba Aláṣẹ Oníkùmọ̀ Ṣe Inúnibíni Sí
New Branch Facilities Under Construction in Italy	A Ti Ń Kọ́ Ẹ̀ka Ọ́fíìsì Tuntun Lórílẹ̀-Èdè Ítálì
Utrecht, Netherlands—2019 “Love Never Fails”! International Convention	Àpéjọ Àgbáyé “Ìfẹ́ Kì Í Yẹ̀ Láé”! Tá A Ṣe ní 2019—Utrecht, Netherlands
‘Stepping Over Into Macedonia’ for a Special Preaching Campaign	Wọ́n “Sọdá Wá sí Makedóníà” fún Àkànṣe Ìwàásù
Warsaw, Poland—2019 “Love Never Fails”! International Convention	Àpéjọ Àgbáyé “Ìfẹ́ Kì Í Yẹ̀ Láé”! Tá A Ṣe ní 2019​—Warsaw, Poland
Portugal’s Deadliest Fire Season on Record	Iná Tó Tíì Pààyàn Jù Lọ ní Portugal
Lisbon, Portugal—2019 “Love Never Fails”! International Convention	Àpéjọ Àgbáyé “Ìfẹ́ Kì Í Yẹ̀ Láé”! Tá A Ṣe ní 2019—Lisbon ní Pọ́túgà
Six More Brothers Convicted and Imprisoned in Russia	Wọ́n Dá Àwọn Arákùnrin Mẹ́fà Míì Lẹ́bi, Wọ́n Sì Jù Wọ́n Sẹ́wọ̀n ní Orílẹ̀-Èdè Rọ́ṣíà
Russian Court Unjustly Convicts Dennis Christensen and Imposes a Six-Year Prison Sentence	Ilé Ẹjọ́ ní Rọ́ṣíà Dẹ́bi fún Dennis Christensen Láìṣẹ̀ Láìrò, Wọ́n sì Rán An Lẹ́wọ̀n Ọdún Mẹ́fà
Russia Continues to Seize Properties of Jehovah’s Witnesses Valued at Over $57 Million	Ìjọba Rọ́ṣíà Gbẹ́sẹ̀ Lé Dúkìá Àwa Ẹlẹ́rìí Jèhófà Tí Iye Rẹ̀ Ju Mílíọ̀nù Mẹ́tàdínlọ́gọ́ta (57) Owó Dọ́là Lọ
Russian Court Orders Brother Klimov to Six Years in Prison, Harshest Sentence Issued Since 2017 Ban	Ilé Ẹjọ́ Ilẹ̀ Rọ́ṣíà Dá Ẹ̀wọ̀n Ọdún Mẹ́fà fún Arákùnrin Klimov, Ìdájọ́ Tó Burú Jù Lọ Láti Ọdún 2017
Dennis Christensen to Deliver Final Appeal in Court on May 23	Dennis Christensen Máa Sọ̀rọ̀ Ìkẹyìn Láti Gbèjà Ara Rẹ̀ Nílé Ẹjọ́ ní May 23
Court Overturns Sentence Against Brother Akopyan in Russia	Ilé Ẹjọ́ Wọ́gi Lé Ìdájọ́ Tí Wọ́n Ṣe fún Arákùnrin Akopyan Tẹ́lẹ̀ ní Rọ́ṣíà
Russian Court Sentences Brother Alushkin to Six Years in Prison	Ilé Ẹjọ́ Kan ní Rọ́ṣíà Rán Arákùnrin Alushkin Lọ sí Ẹ̀wọ̀n Ọdún Mẹ́fà
Dennis Christensen, Now Imprisoned in Russia for Three Years, Remains Steadfast and Joyful	Ó Ti Tó Ọdún Mẹ́ta Báyìí Tí Wọ́n Ti Fi Arákùnrin Dennis Christensen Sẹ́wọ̀n Ní Rọ́ṣíà, Síbẹ̀ Ó Jẹ́ Olóòótọ́ Ó Sì Ń Láyọ̀
Appeal Hearing to Prevent Confiscation of Former Russia Branch Property	A Pe Ẹjọ́ Kòtẹ́milọ́rùn Kí Wọ́n Má Bàa Gbẹ́sẹ̀ Lé Ẹ̀ka Ọ́fíìsì Wa Àtijọ́ ní Rọ́ṣíà
International Delegation of Brothers Shows Support for Russian Fellow Worshippers at Supreme Court Appeal Hearing	Àwọn Aṣojú Kárí Ayé Ti Àwọn Ará Wa ní Rọ́ṣíà Lẹ́yìn Níbi Ìgbẹ́jọ́ Tó Wáyé ní Ilé Ẹjọ́ Gíga Jù Lọ
From Prison to House Arrest	Látinú Ẹ̀wọ̀n Sínú Má Jáde Nílé
Appeal Court Upholds Decision to Imprison Dennis Christensen	Ilé Ẹjọ́ Kòtẹ́milọ́rùn Fara Mọ́ Ọn Pé Kí Dennis Christensen Lọ Sẹ́wọ̀n
Russia Targeting Elderly Jehovah’s Witnesses, Including Several Over 70 Years Old	Rọ́ṣíà Dájú Sọ Àwọn Àgbàlàgbà Ẹlẹ́rìí Jèhófà, Títí Kan Àwọn Tó Ti Lé ní Àádọ́rin Ọdún
First Conviction Overturned in Russia, Brother Alushkin and Five Others Win Appeal	Ilé Ẹjọ́ Kòtẹ́milọ́rùn Fagi Lé Ìdájọ́ Tí Ilé Ẹjọ́ Kan Ṣe Lòdì sì Arákùnrin Alushkin Àtàwọn Márùn-ún Míì. Ìgbà Àkọ́kọ́ Rèé Tírú Ẹ̀ Máa Ṣẹlẹ̀ Ní Rọ́ṣíà
Verdict for Dennis Christensen Scheduled for February 6, 2019	Wọ́n Máa Dá Ẹjọ́ Dennis Christensen ní February 6, 2019
Russian Court Declares Dennis Christensen Guilty and Imposes Six-Year Prison Sentence	Ilé Ẹjọ́ ní Rọ́ṣíà Dá Dennis Christensen Lẹ́bi, Wọ́n sì Rán An Lẹ́wọ̀n Ọdún Mẹ́fà
Russian Court Grants Brother Dennis Christensen Early Release	Ilé Ẹjọ́ Kan Lórílẹ̀-Èdè Rọ́ṣíà Dá Arákùnrin Dennis Christensen Sílẹ̀ Lẹ́wọ̀n
Brother Yevgeniy Aksenov Convicted and Given Two-Year Suspended Prison Sentence in Russia	Ilé Ẹjọ́ Lórílẹ̀-Èdè Rọ́ṣíà Dá Arákùnrin Yevgeniy Aksenov Lẹ́bi Pẹ̀lú Ẹ̀wọ̀n Ọdún Méjì Ní Ìpamọ́
Officers Torture Brother Vadim Kutsenko in Chita, Russia	Ilé Ẹjọ́ Lórílẹ̀-Èdè Rọ́ṣíà Dá Arákùnrin Yevgeniy Aksenov Lẹ́bi Pẹ̀lú Ẹ̀wọ̀n Ọdún Méjì Ní Ìpamọ́
Jehovah’s Witnesses Tortured in Surgut, Russia	Wọ́n Dá Àwọn Ẹlẹ́rìí Jèhófà Lóró Nílùú Surgut, Lórílẹ̀-Èdè Rọ́ṣíà
Witnesses Lose Appeal, Allowing Russian Authorities to Seize Former Branch Property	Wọn Ò Gba Ẹjọ́ Kòtẹ́milọ́rùn Táwọn Ẹlẹ́rìí Pè Wọlé, Ó sì Mú Kí Àwọn Aláṣẹ Rọ́ṣíà Gbẹ́sẹ̀ Lé Ẹ̀ka Ọ́fíìsì Wa Àtijọ́
U.S. Lawmakers Propose Resolution; Call on Russia to Release Brother Dennis Christensen	Àwùjọ Àwọn Onímọ̀ Ìjìnlẹ̀ Tó Wà Lábẹ́ Àjọ Ìṣọ̀kan Àgbáyé Sọ Pé Ìjọba Rọ́ṣíà Ti Tẹ Òfin Àwọn Orílẹ̀-Èdè Lójú, Bí Wọ́n Ṣe Fi Ẹlẹ́rìí Jèhófà Méjìdínlógún Sátìmọ́lé
Russia Violated International Law in Detaining 18 Jehovah’s Witnesses, UN Expert Panel Says	Àwùjọ Àwọn Onímọ̀ Ìjìnlẹ̀ Tó Wà Lábẹ́ Àjọ Ìṣọ̀kan Àgbáyé Sọ Pé Ìjọba Rọ́ṣíà Ti Tẹ Òfin Àwọn Orílẹ̀-Èdè Lójú, Bí Wọ́n Ṣe Fi Ẹlẹ́rìí Jèhófà Méjìdínlógún Sátìmọ́lé
Brother Gennady Shpakovskiy Sentenced to Six and a Half Years in Russian Prison	Wọ́n Dájọ́ Ẹ̀wọ̀n Ọdún Mẹ́fà Àtààbọ̀ fún Arákùnrin Gennady Shpakovskiy Lórílẹ̀-Èdè Rọ́ṣíà
Russian Court Convicts 70-Year-Old Arkadya Akopyan	Ilé Ẹjọ́ ní Rọ́ṣíà Dẹ́bi fún Arkadya Akopyan Tó Jẹ́ Ẹni Àádọ́rin Ọdún
Brother Mikhail Popov and Wife, Yelena, Both Face Prosecution in Russian Court—Verdict Expected on February 13, 2020	Wọ́n Fẹ̀sùn Kan Arákùnrin Mikhail Popov àti Ìyàwó Rẹ̀, Yelena Ní Rọ́ṣíà—À Ń Retí Ohun Tí Ilé Ẹjọ́ Máa Sọ Ní February 13, 2020
Brother Vladimir Alushkin Released From Prison	Wọ́n Ti Dá Arákùnrin Vladimir Alushkin Sílẹ̀ Lẹ́wọ̀n
Brother Gennady Shpakovskiy Faces Seven and a Half Years in Russian Prison	Arákùnrin Gennady Shpakovskiy Lè Lọ Sẹ́wọ̀n Ọdún Méjé Àtààbọ̀ Lórílẹ̀-èdè Rọ́ṣíà
Brother Valeriy Moskalenko Released From Prison	Wọ́n Dá Arákùnrin Valeriy Moskalenko Sílẹ̀ Lẹ́wọ̀n
Appeals Court Orders the Release of Brother Andrey Suvorkov From House Arrest	Ilé Ẹjọ́ Kòtẹ́milọ́rùn Pàṣẹ Pé Kí Wọn Jẹ́ Kí Arákùnrin Andrey Suvorkov Lómìnira Láti Jáde Kúrò Nílé
Brother Andrzej Oniszczuk Freed From Prison After 11 Months in Solitary Confinement	Wọ́n Dá Arákùnrin Andrzej Oniszczuk Sílẹ̀ Lẹ́wọ̀n Lẹ́yìn Tó Ti Lo Oṣù Mọ́kànlá ní Àhámọ́
Another One of Jehovah’s Witnesses Convicted in Russia	Wọ́n Tún Dẹ́bi fún Ẹlẹ́rìí Jèhófà Míì ní Rọ́ṣíà
Prominent Russian Religious Scholar Testifies on Behalf of Jehovah’s Witnesses in Saratov	Gbajúgbajà Onímọ̀ Nípa Ẹ̀sìn Jẹ́rìí Gbe Àwọn Ẹlẹ́rìí Jèhófà ní Ìlú Saratov
Russian Court Convicts and Fines Brother and Sister Popov	Ilé-Ẹjọ́ Orílẹ̀-Èdè Rọ́ṣíà Dá Arákùnrin àti Arábìnrin Popov Lẹ́bi, Wọ́n Sì Ní Kí Wọ́n Sanwó Ìtanràn
Transcript of Brother Valeriy Moskalenko’s Concluding Comments	Ọ̀rọ̀ Àsọkágbá Arákùnrin Valeriy Moskalenko
Russia Illegally Detained Brother Mikhaylov, UN Expert Panel Says	Ìgbìmọ̀ Àwọn Ọ̀jọ̀gbọ́n Ti Àjọ Ìṣọ̀kan Àgbáye Sọ Pé Kò Bófin Mu Bí Ìjọba Rọ́ṣíà Ṣe Fi Arákùnrin Mikhaylov Sẹ́wọ̀n
Brother Andrzej Oniszczuk Approaching a Year in Solitary Confinement	Ó Ti Fẹ́rẹ̀ẹ́ Tó Ọdún Kan Tí Arákùnrin Andrzej Oniszczuk Ti Wà Látìmọ́lé
Wives of Imprisoned Witnesses in Russia Send Open Letter to Putin Adviser	Ìyàwó Àwọn Ẹlẹ́rìí Jèhófà Tó Wà Lẹ́wọ̀n ní Rọ́ṣíà Fi Lẹ́tà Ránṣẹ́ sí Agbani-nímọ̀ràn Putin
ECHR Quickly Responds to Application Filed on Behalf of Brother Tortured in Russia	Ilé Ẹjọ́ ECHR Sáré Fèsì Ìwé Tá A Kọ Lórí Ẹjọ́ Arákùnrin Tí Wọ́n Fìyà Jẹ ní Rọ́ṣíà
UPDATE—Dennis Christensen Remains Steadfast After Transfer to Penal Colony	ÌRÒYÌN LỌ́Ọ́LỌ́Ọ́—Wọ́n Ti Gbé Dennis Christensen Lọ Sí Ọgbà Ẹ̀wọ̀n Tó Wà Ní Àdádó, Síbẹ̀ Ó Ṣì Jẹ́ Olóòótọ́
Final Day of Hearings for Brother Arkadya Akopyan, December 21	December 21 Ni Ọjọ́ Tó Kẹ́yìn Tí Arákùnrin Arkadya Akopyan Máa Fara Hàn Nílé Ẹjọ́
Interviews: Five Sisters Recall Police Raids in Ufa, Russia	Ìfọ̀rọ̀wánilẹ́nuwò: Àwọn Arábìnrin Márùn-ún Ròyìn Bí Àwọn Ọlọ́pàá Ṣe Já Wọlé Àwọn ní Ìlú Ufa, Lórílẹ̀-Èdè Rọ́ṣíà
Brother Stupnikov Released From House Arrest	Wọ́n Dá Arakùnrin Stupnikov Sílẹ̀ Látìmọ́lé
Russian Court Convicts Brother Aleksandr Solovyev	Ilé Ẹjọ́ Kan Ní Rọ́ṣíà Dájọ́ Pé Arákùnrin Aleksandr Solovyev Jẹ̀bi Ẹ̀sùn Tí Wọ́n Fi Kàn Án
Mass Arrests and Detentions Continue in Russia	Wọ́n Ṣì Ń Kó Ọ̀pọ̀ Àwọn Ará Wa, Wọ́n sì Ń Fi Wọ́n sí Àtìmọ́lé ní Rọ́ṣíà
Christensen’s Appeal Hearing to End Soon	Ẹjọ́ Kòtẹ́milọ́rùn Christensen Ò Ní Pẹ́ Parí
Jehovah’s Witnesses in Russia Framed as Possessing Dangerous “Weapons” for “Extremist” Activity	Wọ́n Parọ́ Mọ́ Àwọn Ẹlẹ́rìí Jèhófà ní Rọ́ṣíà Pé Wọ́n Ká Ohun Ìjà Mọ́ Wọn Lọ́wọ́ Tí Wọ́n Fi Ń Ṣiṣẹ́ Agbawèrèmẹ́sìn
Russian Court Will Issue Verdict in the Case Against Brother Moskalenko Next Week	Ilé Ẹjọ́ Orílẹ̀-Èdè Rọ́ṣíà Máa Dá Ẹjọ́ Arákùnrin Moskalenko Lọ́sẹ̀ Tó Ń Bọ̀
Dennis Christensen Receiving International Support	Àwọn Èèyàn Ń Ti Dennis Christensen Lẹ́yìn Kárí Ayé
Russian Court Releases Remaining Two Brothers From Detention in Surgut	Ilé Ẹjọ́ ní Rọ́síà Tú Àwọn Arákùnrin Méjì Tó Kù Látìmọ́lé Sílẹ̀ ní Ìlú Surgut
Russian Court Fines Brother Aleksey Metsger 350,000 Rubles, Denies Prosecutor’s Request for Three-Year Prison Sentence	Ilé Ẹjọ́ Orílẹ̀-Èdè Rọ́ṣíà Ní Kí Arákùnrin Aleksey Metsger San Owó Ìtanràn Ẹgbẹ̀rún Lọ́nà Ọgọ́rùn-ún Mẹ́ta àti Ààbọ̀ Ruble (350,000 Rubles), Kò sì Gbà Pẹ̀lú Agbẹjọ́rò Ìjọba Pé Kí Wọ́n Fi Sẹ́wọ̀n Ọdún Mẹ́ta
Brother Yevgeniy Aksenov Faces Criminal Charges for Discussing Bible Principles	Wọ́n Fẹ̀sùn Ìwà Ọ̀daràn Kan Arákùnrin Yevgeniy Aksenov Torí Pé Ó Sọ̀rọ̀ Nípa Bíbélì
Dennis Christensen’s Conviction to be Appealed to the European Court of Human Rights	A Máa Gbé Ẹjọ́ Dennis Christensen Lọ sí Ilé Ẹjọ́ Ẹ̀tọ́ Ọmọnìyàn ti Ilẹ̀ Yúróòpù
First Witness Couple Imprisoned In Russia	Tọkọtaya Ẹlẹ́rìí Tí Wọ́n Kọ́kọ́ Jù Sẹ́wọ̀n ní Rọ́ṣíà
Russian Court Releases One of Three Jehovah’s Witnesses From Detention in Surgut, Russia	Ilé Ẹjọ́ Tú Ọ̀kan Lára Àwọn Ẹlẹ́rìí Jèhófà Mẹ́ta Tó Wà Látìmọ́lé Sílẹ̀ Nílùú Surgut, Lórílẹ̀-èdè Rọ́ṣíà
Number of Witness Homes Raided by Russian Agents Tops 600	Ilé Àwọn Ará Tó Ju Ẹgbẹ̀ta (600) Ni Àwọn Ọlọ́pàá Ilẹ̀ Rọ́ṣíà Ti Fipá Ya Wọ̀
First Regional Convention Held in Romany (Eastern Slovakia) Language	Àpéjọ Àgbègbè Àkọ́kọ́ Tá A Ṣe Ní Èdè Rómánì (Ìlà-Oòrùn Slovakia)
A Historic Event: Jehovah’s Witnesses Release Revised New World Translation in Spanish	Ìṣẹ̀lẹ̀ Mánigbàgbé: Àwọn Ẹlẹ́rìí Jèhófà Mú Bíbélì Mímọ́ ti Ìtumọ̀ Ayé Tuntun Tá A Tún Ṣe Jáde Lédè Sípáníìṣì
Madrid, Spain—2019 “Love Never Fails”! International Convention	Àpéjọ Àgbáyé “Ìfẹ́ Kì Í Yẹ̀ Láé”! ti Ọdún 2019 Tí A Ṣe Ní Madrid Lórílẹ̀-èdè Spain
Severe Flooding Causes Devastation in Eastern Spain	Àkúnya Omi Ṣọṣẹ́ ní Apá Ìlà Oòrùn Sípéènì
Sweden Rules Jehovah’s Witnesses Are a Religious Community That Contributes to Society	Ìjọba Orílẹ̀-Èdè Sweden Sọ Pé Ẹ̀sìn Tó Ń Ran Aráàlú Lọ́wọ́ Làwọn Ẹlẹ́rìí Jèhófà
“Donetsk People’s Republic” Bans Jehovah’s Witnesses	Wọ́n Fòfin De Àwọn Ẹlẹ́rìí Jèhófà ní “Donetsk People’s Republic”
Hospitality and Unity on Display During Special Convention in Ukraine	Ìṣọ̀kan àti Aájò Àlejò Wà Láàárín Àwọn Ẹlẹ́rìí Jèhófà Nígbà Àkànṣe Àpéjọ ní Ukraine
Jehovah’s Witnesses in Ukraine Host Bible Exhibitions	Àwa Ẹlẹ́rìí Jèhófà Lórílẹ̀-Èdè Ukraine Ṣàfihàn Bíbélì
Britain Branch Construction, a Model of Landscaping and Restoration, Nears Completion	Iṣẹ́ Ìkọ́lé Ẹ̀ka Ọ́fíìsì Ti Ilẹ̀ Gẹ̀ẹ́sì Ti Fẹ́rẹ̀ẹ́ Parí
On May 25 and 26, 2019, the “Be Strong!” circuit assembly program in the Lingala and Tshiluba languages was held within the Lóvua refugee camp.	Ní May 25 àti 26, 2019, a ṣé àpéjọ àyíká “Jẹ́ Alágbára!” ní èdè Lingala àti Tshiluba ní ibùdó àwọn tó ń wà ibi ìsádi to wà nílùú Lóvua.
This camp is 1,022 kilometers (635 mi) from Angola’s capital, Luanda.	Ibùdó yìí fi kìlómítà ẹgbẹ̀rún kan àti méjìlélógún (1,022) jìn sí Luanda, tó jẹ́ olú ìlú Àǹgólà.
At the time of the program, there were 177 publishers and their families living in the Lóvua camp.	Nígbà tá a ṣe àpéjọ yẹn, akéde ọgọ́rùn-ún kan àti mẹ́tàdínlọ́gọ́rin (177) tó fi mọ́ àwọn ìdílé wọn ló wà ní ibùdó Lóvua.
Yet, some 380 people attended the Lingala-language program with 3 baptized, and 630 people attended the Tshiluba-language program with 6 baptized.	Síbẹ̀, ọgọ́rùn-ún mẹ́ta àti ọgọ́rin (380) èèyàn ló gbádùn àpéjọ tá a ṣe ní èdè Lingala, àwọn mẹ́ta sì ṣe ìrìbọmi, nígbà tó jẹ́ pé ọgọ́rùn-ún mẹ́fà àti ọgbọ̀n (630) èèyàn ló gbádùn ìtòlẹ́sẹẹsẹ tá a ṣe ní èdè Tshiluba, àwọn mẹ́fà sì ṣe ìrìbọmi.
Most of the brothers who fled to Lóvua did so because of violent unrest in the Democratic Republic of the Congo.	Ọ̀pọ̀ àwọn ará wa tó sá wá sí Lóvua ṣe bẹ́ẹ̀ torí ìwà ipá tí ò mú kí ìlú fara rọ ní orílẹ̀-èdè Kóńgò.
Our brothers in Lóvua are unable to attend spiritual events in other cities, due to camp travel restrictions.	Àwọn ará wa tó wà ní Lóvua ò lè lọ́ sí àwọn ìlú míì láti ṣe ìpàdé, torí wọ́n fòfin de àwọn tó wà ní ibùdó láti rìnrìn àjò.
Therefore, the branch arranged to hold the assemblies within the camp and also constructed two temporary Kingdom Halls.	Torí náà, ẹ̀ka ọ́fíìsì ṣètò pé kí wọ́n ṣe àpéjọ yẹn nínú ibùdó náà, wọ́n sì tún kọ́ Gbọ̀ngàn Ìjọba méjì tó ṣe é lò fúngbà díẹ̀.
